"ein","name","city","state","propublica_url","foundation_website","scholarship_url","notes"
"263854598","Louisville Community Foundation","Louisville","OH","https://projects.propublica.org/nonprofits/organizations/263854598","","","Louisville Community Foundation OH; small community"
"743054287","Marietta Community Foundation Inc","Marietta","OH","https://projects.propublica.org/nonprofits/organizations/743054287","","","Marietta Community Foundation OH; contact for scholarship info"
"314446189","Marion Community Foundation","Marion","OH","https://projects.propublica.org/nonprofits/organizations/314446189","","","Marion Community Foundation OH; contact for scholarship info"
"884105033","Medina County Community Foundation","Medina","OH","https://projects.propublica.org/nonprofits/organizations/884105033","","","Medina County Community Foundation OH; contact for scholarship info"
"310898380","Middletown Community Foundation","Middletown","OH","https://projects.propublica.org/nonprofits/organizations/310898380","","","Middletown Community Foundation OH; contact for scholarship info"
"311409264","New Albany Community Foundation","New Albany","OH","https://projects.propublica.org/nonprofits/organizations/311409264","","","New Albany Community Foundation OH; contact for scholarship info"
"311777036","Pickaway County Community Foundation","Circleville","OH","https://projects.propublica.org/nonprofits/organizations/311777036","","","Pickaway County Community Foundation Circleville OH; contact for scholarship info"
"311391908","Piqua Community Foundation","Piqua","OH","https://projects.propublica.org/nonprofits/organizations/311391908","","","Piqua Community Foundation OH; contact for scholarship info"
"341001130","Salem Community Foundation Inc","Salem","OH","https://projects.propublica.org/nonprofits/organizations/341001130","","","Salem Community Foundation OH; contact for scholarship info"
"204828728","Stewardship Community Foundation","Alvada","OH","https://projects.propublica.org/nonprofits/organizations/204828728","","","Stewardship Community Foundation Alvada OH; limited web presence"
"341405286","The Tiffin Community Foundation","Tiffin","OH","https://projects.propublica.org/nonprofits/organizations/341405286","","","Tiffin Community Foundation OH; small community foundation"
"341615229","Wapakoneta Area Community Foundation","Wapakoneta","OH","https://projects.propublica.org/nonprofits/organizations/341615229","","","Wapakoneta Area Community Foundation OH; small community foundation"
"854005192","Wellsville Community Foundation","Wellsville","OH","https://projects.propublica.org/nonprofits/organizations/854005192","","","Wellsville Community Foundation OH; small community foundation"
"237372791","Yellow Springs Community Foundation","Yellow Spgs","OH","https://projects.propublica.org/nonprofits/organizations/237372791","","","Yellow Springs Community Foundation OH; small community foundation"
"731575838","Bartlesville Community Foundation","Bartlesville","OK","https://projects.propublica.org/nonprofits/organizations/731575838","https://bartlesvillecf.org","https://bartlesvillecf.org/scholarships/","Multiple scholarships; FAFSA required; apply online; contact scholarship@bartlesvillecf.org"
"731547637","Cherokee Strip Community Foundation","Enid","OK","https://projects.propublica.org/nonprofits/organizations/731547637","","","Cherokee Strip Community Foundation Enid OK; small community foundation"
"731407004","Quail Community Foundation Inc","Oklahoma City","OK","https://projects.propublica.org/nonprofits/organizations/731407004","","","Quail Community Foundation Oklahoma City OK; limited web presence"
"273447247","Vian Community Foundation","Vian","OK","https://projects.propublica.org/nonprofits/organizations/273447247","","","Vian Community Foundation OK; small rural community foundation"
"731456501","Woodward Community Foundation","Woodward","OK","https://projects.propublica.org/nonprofits/organizations/731456501","","","Woodward Community Foundation OK; small community foundation"
"943138507","Cottage Grove Community Foundation","Cottage Grove","OR","https://projects.propublica.org/nonprofits/organizations/943138507","","","Cottage Grove Community Foundation OR; small community foundation"
"931167214","Dallas Community Foundation","Dallas","OR","https://projects.propublica.org/nonprofits/organizations/931167214","","","Dallas Community Foundation OR; small community foundation"
"510173092","Four Way Community Foundation","Grants Pass","OR","https://projects.propublica.org/nonprofits/organizations/510173092","","","Four Way Community Foundation Grants Pass OR; small community foundation"
"931279574","Gorge Community Foundation","Hood River","OR","https://projects.propublica.org/nonprofits/organizations/931279574","https://gorge.net/gcf","https://eschol.hrcef.org/","Part of HRVHS Local Scholarship Program; ~200 scholarships awarded annually; contact gcf@gorge.net"
"931290054","Monmouth Independence Community Foundation","Monmouth","OR","https://projects.propublica.org/nonprofits/organizations/931290054","","","Monmouth Independence Community Foundation OR; small community foundation"
"931205915","Mt Angel Community Foundation","Mount Angel","OR","https://projects.propublica.org/nonprofits/organizations/931205915","","","Mt Angel Community Foundation OR; small community foundation"
"931019725","Oregon Jewish Community Foundation","Portland","OR","https://projects.propublica.org/nonprofits/organizations/931019725","https://www.ojcf.org","https://www.ojcf.org/scholarships","Higher ed scholarships up to $5000/yr; camp scholarships $250-$800; Jewish OR residents; need-based; deadline late April"
"930981908","Philomath Community Foundation","Philomath","OR","https://projects.propublica.org/nonprofits/organizations/930981908","","","Philomath Community Foundation OR; small community foundation"
"611993173","Sisters Community Foundation","Sisters","OR","https://projects.propublica.org/nonprofits/organizations/611993173","","","Sisters Community Foundation OR; small community foundation"
"911826453","Sweet Home Community Foundation","Sweet Home","OR","https://projects.propublica.org/nonprofits/organizations/911826453","","","Sweet Home Community Foundation OR; small community foundation"
"931156570","Toledo Community Foundation","Toledo","OR","https://projects.propublica.org/nonprofits/organizations/931156570","","","Toledo Community Foundation OR; small community foundation"
"311625798","Armstrong County Community Foundation","Kittanning","PA","https://projects.propublica.org/nonprofits/organizations/311625798","","","Armstrong County Community Foundation Kittanning PA; small community foundation"
"251292553","Bridge Builders Community Foundation","Franklin","PA","https://projects.propublica.org/nonprofits/organizations/251292553","","","Bridge Builders Community Foundation Franklin PA; small community foundation"
"471071792","Bucks County Community Foundation","Levittown","PA","https://projects.propublica.org/nonprofits/organizations/471071792","https://buckscountycommunityfoundation.org","https://buckscountycommunityfoundation.org/programs/","Scholarships for Bucks County HS seniors for higher ed and trade schools; awards announced in May"
"251698583","Can Do Community Foundation","Hazleton","PA","https://projects.propublica.org/nonprofits/organizations/251698583","","","Can Do Community Foundation Hazleton PA; small community foundation"
"475001962","Carbon County Community Foundation","Lehighton","PA","https://projects.propublica.org/nonprofits/organizations/475001962","","","Carbon County Community Foundation Lehighton PA; small community foundation"
"454672905","Greater Pike Community Foundation","Milford","PA","https://projects.propublica.org/nonprofits/organizations/454672905","","","Greater Pike Community Foundation Milford PA; small community foundation"
"200874857","Lancaster County Community Foundation","Lancaster","PA","https://projects.propublica.org/nonprofits/organizations/200874857","https://www.lancfound.org","https://www.lancfound.org/grant/general-scholarships/","Multiple scholarships via Scholarship America; vocational/technical/2yr/4yr; deadline Feb 2026; 47 scholarships awarded in 2025"
"233053111","Middletown Community Foundation","Langhorne","PA","https://projects.propublica.org/nonprofits/organizations/233053111","","","Middletown Community Foundation Langhorne PA; small community foundation"
"232931604","Millville Community Foundation Inc","Bloomsburg","PA","https://projects.propublica.org/nonprofits/organizations/232931604","","","Millville Community Foundation Bloomsburg PA; small community foundation"
"232656896","Wayne County Community Foundation","Honesdale","PA","https://projects.propublica.org/nonprofits/organizations/232656896","","","Wayne County Community Foundation Honesdale PA; small community foundation"
"202680321","Wellsboro Community Foundation Inc","Wellsboro","PA","https://projects.propublica.org/nonprofits/organizations/202680321","","","Wellsboro Community Foundation PA; small community foundation"
"236299868","York County Community Foundation","York","PA","https://projects.propublica.org/nonprofits/organizations/236299868","https://yccf.org","https://yccf.org/for-grant-seekers/scholarships/","Multiple scholarships including field-specific; partners with 13 Dollars for Scholars chapters; $634,500+ awarded"
"222604963","The Rhode Island Community Foundation","Providence","RI","https://projects.propublica.org/nonprofits/organizations/222604963","https://rifoundation.org","https://rifoundation.org/grants-scholarships/browse-scholarships","$4M+ in scholarships; 100s available; Carter Roger Williams up to $80K/4yr; RI PBS scholarship up to $60K/4yr; contact scholarships@rifoundation.org"
"161617047","Daniel Island Community Foundation Inc","Daniel Island","SC","https://projects.propublica.org/nonprofits/organizations/161617047","","","Daniel Island Community Foundation SC; small community foundation"
"853378589","Darlington Community Foundation","Darlington","SC","https://projects.propublica.org/nonprofits/organizations/853378589","","","Darlington Community Foundation SC; small community foundation"
"205440142","Lake City Community Foundation Inc","Lake City","SC","https://projects.propublica.org/nonprofits/organizations/205440142","","","Lake City Community Foundation SC; small community foundation"
"582670170","Laurens County Community Foundation","Clinton","SC","https://projects.propublica.org/nonprofits/organizations/582670170","","","Laurens County Community Foundation Clinton SC; small community foundation"
"920236639","South Carolina Community Foundation","Seneca","SC","https://projects.propublica.org/nonprofits/organizations/920236639","","","South Carolina Community Foundation Seneca SC; small community foundation"
"200072151","Tri County Community Foundation","Barnwell","SC","https://projects.propublica.org/nonprofits/organizations/200072151","","","Tri County Community Foundation Barnwell SC; small community foundation"
"363608635","Black Hills Area Community Foundation","Rapid City","SD","https://projects.propublica.org/nonprofits/organizations/363608635","https://bhacf.org","https://bhacf.org/scholarships/","Multiple scholarships for Black Hills students; opens Jan 1, closes Apr 1; various criteria and amounts"
"461401425","De Smet Community Foundation","De Smet","SD","https://projects.propublica.org/nonprofits/organizations/461401425","","","De Smet Community Foundation SD; small rural community foundation"
"871779895","Elk Point Community Foundation","Elk Point","SD","https://projects.propublica.org/nonprofits/organizations/871779895","","","Elk Point Community Foundation SD; small rural community foundation"
"863230604","Faith Area Community Foundation","Faith","SD","https://projects.propublica.org/nonprofits/organizations/863230604","","","Faith Area Community Foundation SD; small rural community foundation"
"800223699","Hand County Health Wellness And Community Foundation","Miller","SD","https://projects.propublica.org/nonprofits/organizations/800223699","","","Hand County Health Wellness And Community Foundation Miller SD; health-focused"
"460398115","South Dakota Community Foundation","Pierre","SD","https://projects.propublica.org/nonprofits/organizations/460398115","https://www.sdcommunityfoundation.org","https://www.sdcommunityfoundation.org/scholarships","300+ scholarship funds; statewide; full IRS compliance; contact foundation for specific opportunities"
"920449173","Watertown Area Community Foundation Inc","Watertown","SD","https://projects.propublica.org/nonprofits/organizations/920449173","","","Watertown Area Community Foundation Inc SD; small community foundation"
"460350319","Watertown Community Foundation","Watertown","SD","https://projects.propublica.org/nonprofits/organizations/460350319","","","Watertown Community Foundation SD; small community foundation"
"450489207","Wilmot Community Foundation","Wilmot","SD","https://projects.propublica.org/nonprofits/organizations/450489207","","","Wilmot Community Foundation SD; small rural community foundation"
"621536731","Chattanooga Christian Community Foundation","Chattanooga","TN","https://projects.propublica.org/nonprofits/organizations/621536731","","","Chattanooga Christian Community Foundation TN; faith-based community foundation"
"621752885","Christian Community Foundation Of Memphis And The Mid South Inc","Memphis","TN","https://projects.propublica.org/nonprofits/organizations/621752885","","","Christian Community Foundation of Memphis TN; faith-based community foundation"
"621695494","Knoxville Christian Community Foundation","Knoxville","TN","https://projects.propublica.org/nonprofits/organizations/621695494","","","Knoxville Christian Community Foundation TN; faith-based community foundation"
"810791445","Cuero Community Foundation","Cuero","TX","https://projects.propublica.org/nonprofits/organizations/810791445","","","Cuero Community Foundation TX; small community foundation"
"752836123","Dallas Jewish Community Foundation","Dallas","TX","https://projects.propublica.org/nonprofits/organizations/752836123","https://djcf.org","https://djcf.org/community-impact/college-scholarships/","Largest Jewish scholarship provider in DFW; $3.3M awarded to 1200+ recipients; HS seniors/undergrad/grad; any faith; FAFSA required"
"800579711","Garwood Community Foundation","Garwood","TX","https://projects.propublica.org/nonprofits/organizations/800579711","","","Garwood Community Foundation TX; small rural community foundation"
"742997477","Greater Fayette Community Foundation","La Grange","TX","https://projects.propublica.org/nonprofits/organizations/742997477","","","Greater Fayette Community Foundation La Grange TX; small community foundation"
"760187329","Houston Jewish Community Foundation","Houston","TX","https://projects.propublica.org/nonprofits/organizations/760187329","https://hjcf.org","","Scholarships via Alexander JFS; Parkans and Zinn scholarships for Jewish undergrads; need-based; deadline May 2026"
"760082098","Montgomery County Community Foundation","Spring","TX","https://projects.propublica.org/nonprofits/organizations/760082098","","","Montgomery County Community Foundation Spring TX; small community foundation"
"204853185","Truscott Community Foundation","Truscott","TX","https://projects.propublica.org/nonprofits/organizations/204853185","","","Truscott Community Foundation TX; small rural community foundation"
"332389100","Veritas Community Foundation","Austin","TX","https://projects.propublica.org/nonprofits/organizations/332389100","","","Veritas Community Foundation Austin TX; limited web presence"
"412024201","Wharton County Community Foundation","El Campo","TX","https://projects.propublica.org/nonprofits/organizations/412024201","","","Wharton County Community Foundation El Campo TX; small community foundation"
"262876976","Hellenic Community Foundation","Salt Lake Cty","UT","https://projects.propublica.org/nonprofits/organizations/262876976","","","Hellenic Community Foundation Salt Lake City UT; Greek/Hellenic community foundation"
"412083311","Ogden Community Foundation A Nonprofit Corporation","Ogden","UT","https://projects.propublica.org/nonprofits/organizations/412083311","","","Ogden Community Foundation UT; small community foundation"
"300171971","Park City Community Foundation","Park City","UT","https://projects.propublica.org/nonprofits/organizations/300171971","https://parkcitycf.org","","Youth United program $1.3M+ in scholarships since 2016; extracurricular/childcare scholarships; not traditional college scholarships"
"743211770","The Community Foundation Of Utah","Salt Lake Cty","UT","https://projects.propublica.org/nonprofits/organizations/743211770","https://utahcf.org","https://utahcf.org","14 scholarship funds; $500-$10,000 per student; Collester Scholarship up to $2K for 3.5+ GPA; various criteria"
"870665692","The Philanthrophy Community Foundation","Salt Lake Cty","UT","https://projects.propublica.org/nonprofits/organizations/870665692","","","The Philanthrophy Community Foundation Salt Lake City UT; limited web presence"
"870650772","Wasatch Community Foundation","Heber City","UT","https://projects.propublica.org/nonprofits/organizations/870650772","","","Wasatch Community Foundation Heber City UT; small community foundation"
"541602838","Arlington Community Foundation","Arlington","VA","https://projects.propublica.org/nonprofits/organizations/541602838","https://www.arlcf.org","https://www.arlcf.org/scholarships/","100+ scholarships through 1 application; Arlington students; opens mid-December; contact scholarship@arlcf.org"
"541959458","Community Foundation Serving Western Virginia","Roanoke","VA","https://projects.propublica.org/nonprofits/organizations/541959458","https://www.cfwesternva.org","https://www.cfwesternva.org","80+ scholarship opportunities; graduating HS seniors, college students, non-traditional students; online application system"
"931987189","Epworth Senior Community Foundation","Reston","VA","https://projects.propublica.org/nonprofits/organizations/931987189","","","Epworth Senior Community Foundation Reston VA; senior living focused"
"546112680","Greater Lynchburg Community Foundation","Lynchburg","VA","https://projects.propublica.org/nonprofits/organizations/546112680","https://www.lynchburgfoundation.org","https://www.lynchburgfoundation.org/grants-and-scholarships/scholarships","$2.2M+ in grants/scholarships annually; 300+ funds; apply through school guidance department"
"542035996","Hampton Roads Community Foundation","Norfolk","VA","https://projects.propublica.org/nonprofits/organizations/542035996","https://hamptonroadscf.org","https://hamptonroadscf.org/scholarships/scholarships-at-hampton-roads-community-foundation","SE Virginias largest scholarship provider; $24M+ since 1950; 90+ scholarship endowments; $2.1M awarded in 2025"
"311742955","Northern Piedmont Community Foundation","Warrenton","VA","https://projects.propublica.org/nonprofits/organizations/311742955","","","Northern Piedmont Community Foundation Warrenton VA; small community foundation"
"542057957","Peninsula Community Foundation Of Virginia","Hampton","VA","https://projects.propublica.org/nonprofits/organizations/542057957","","","Peninsula Community Foundation of Virginia Hampton VA; small community foundation"
"541963011","Shenandoah Community Foundation Inc","Strasburg","VA","https://projects.propublica.org/nonprofits/organizations/541963011","","","Shenandoah Community Foundation Strasburg VA; small community foundation"
"841805727","Valley Muslim Community Foundation","Rockingham","VA","https://projects.propublica.org/nonprofits/organizations/841805727","","","Valley Muslim Community Foundation Rockingham VA; faith-based community foundation"
"810999457","Vermont Catholic Community Foundation Inc","Perkinsville","VT","https://projects.propublica.org/nonprofits/organizations/810999457","","","Vermont Catholic Community Foundation Perkinsville VT; faith-based community foundation"
"912049302","3 Rivers Community Foundation","Kennewick","WA","https://projects.propublica.org/nonprofits/organizations/912049302","","","3 Rivers Community Foundation Kennewick WA; small community foundation"
"912155208","Bainbridge Community Foundation","Bainbridge Is","WA","https://projects.propublica.org/nonprofits/organizations/912155208","https://bainbridgecf.org","","Has scholarship funds but does not actively award scholarships through main grant program; contact foundation directly"
"882053935","Gesa Community Foundation","Richland","WA","https://projects.propublica.org/nonprofits/organizations/882053935","","","Gesa Community Foundation Richland WA; credit union affiliated community foundation"
"911607005","Grays Harbor Community Foundation","Hoquiam","WA","https://projects.propublica.org/nonprofits/organizations/911607005","","","Grays Harbor Community Foundation Hoquiam WA; small community foundation"
"331428770","Greater Eatonville Community Foundation","Eatonville","WA","https://projects.propublica.org/nonprofits/organizations/331428770","","","Greater Eatonville Community Foundation WA; small community foundation"
"463311548","Inland Power Community Foundation","Spokane","WA","https://projects.propublica.org/nonprofits/organizations/463311548","","","Inland Power Community Foundation Spokane WA; utility-affiliated community foundation"
"841682682","Jefferson Community Foundation","Port Townsend","WA","https://projects.propublica.org/nonprofits/organizations/841682682","https://jcfgives.org","","Jefferson Community Foundation Port Townsend WA; has scholarship funds; contact 360-385-1729"
"911349506","Kent Community Foundation","Kent","WA","https://projects.propublica.org/nonprofits/organizations/911349506","","","Kent Community Foundation WA; small community foundation"
"943205217","Kitsap Community Foundation","Silverdale","WA","https://projects.propublica.org/nonprofits/organizations/943205217","https://www.kitsapfoundation.org","https://www.kitsapfoundation.org/scholarships","Multiple scholarship funds; applications Jan 1 - Feb 28; community review committee; Kitsap & North Mason County"
"912084105","Olympic View Community Foundation","Sequim","WA","https://projects.propublica.org/nonprofits/organizations/912084105","","","Olympic View Community Foundation Sequim WA; small community foundation"
"911680527","Orcas Island Community Foundation","Eastsound","WA","https://projects.propublica.org/nonprofits/organizations/911680527","https://oicf.us","","Orcas Island Community Foundation; stewards scholarship funds; $7M+ in grants 2024; contact info@oicf.us"
"237069988","Renton Regional Community Foundation","Renton","WA","https://projects.propublica.org/nonprofits/organizations/237069988","","","Renton Regional Community Foundation WA; small community foundation"
"911572414","Skagit Community Foundation","Mount Vernon","WA","https://projects.propublica.org/nonprofits/organizations/911572414","https://www.skagitcf.org","https://www.skagitcf.org","Multiple named scholarships for Skagit County students; Allen Lowe, Helen Barrett, and other memorial scholarships"
"912010756","Trout Lake Community Foundation","Trout Lake","WA","https://projects.propublica.org/nonprofits/organizations/912010756","","","Trout Lake Community Foundation WA; small rural community foundation"
"371768613","Twinstar Community Foundation","Olympia","WA","https://projects.propublica.org/nonprofits/organizations/371768613","","","Twinstar Community Foundation Olympia WA; credit union affiliated community foundation"
"911726410","Whatcom Community Foundation","Bellingham","WA","https://projects.propublica.org/nonprofits/organizations/911726410","https://whatcomcf.org","https://whatcomcf.org/apply-for-a-scholarship/","$2M+ in scholarships over 20 years; 83 scholars/$161K in 2024; single application; need and merit-based; email wcf@whatcomcf.org"
"813860867","Whidbey Community Foundation","Coupeville","WA","https://projects.propublica.org/nonprofits/organizations/813860867","","","Whidbey Community Foundation Coupeville WA; small community foundation"
"200697012","Yakima Valley Community Foundation","Yakima","WA","https://projects.propublica.org/nonprofits/organizations/200697012","https://yakimavalleycf.org","https://yakimavalleycf.org","$54M+ in assets; Mollie Davis Scholarship up to $40K; Act Six program; Women in Law scholarships; 3 grant cycles/year"
"391970152","Brewers Community Foundation","Milwaukee","WI","https://projects.propublica.org/nonprofits/organizations/391970152","","","Brewers Community Foundation Milwaukee WI; MLB team affiliated community foundation"
"392024542","Community Foundation Of Chippewa","Chippewa Fls","WI","https://projects.propublica.org/nonprofits/organizations/392024542","","","Community Foundation of Chippewa WI; small community foundation"
"391980685","Door County Community Foundation Inc","Sturgeon Bay","WI","https://projects.propublica.org/nonprofits/organizations/391980685","https://doorcountycommunityfoundation.org","https://doorcountycommunityfoundation.org/scholarships/","Door County Scholarship Network; multiple named scholarship funds; all 5 Door County school districts"
"810813774","Ettrick Community Foundation Inc","Ettrick","WI","https://projects.propublica.org/nonprofits/organizations/810813774","","","Ettrick Community Foundation WI; small rural community foundation"
"822982916","Ffbw Community Foundation Inc","Brookfield","WI","https://projects.propublica.org/nonprofits/organizations/822982916","","","Ffbw Community Foundation Brookfield WI; limited web presence"
"391772651","Incourage Community Foundation Inc","Wisc Rapids","WI","https://projects.propublica.org/nonprofits/organizations/391772651","https://incouragecf.org","https://incouragecf.org/scholarships/","190+ scholarships with one application; $234,750 awarded 2025; 4600+ scholarships/$3.65M since 1994; south Wood County area"
"270978059","Lakeshore Community Foundation Inc","Manitowoc","WI","https://projects.propublica.org/nonprofits/organizations/270978059","","","Lakeshore Community Foundation Manitowoc WI; small community foundation"
"392041822","Marion Area Community Foundation","Marion","WI","https://projects.propublica.org/nonprofits/organizations/392041822","","","Marion Area Community Foundation WI; small community foundation"
"473441083","Marshfield Area Community Foundation Inc","Marshfield","WI","https://projects.propublica.org/nonprofits/organizations/473441083","","","Marshfield Area Community Foundation WI; small community foundation"
"391626231","Mount Horeb Community Foundation Inc","Mount Horeb","WI","https://projects.propublica.org/nonprofits/organizations/391626231","","","Mount Horeb Community Foundation WI; small community foundation"
"392034571","Oshkosh Area Community Foundation Corporation","Oshkosh","WI","https://projects.propublica.org/nonprofits/organizations/392034571","https://www.oshkoshareacf.org","https://www.oshkoshareacf.org/apply-for-scholarships/","200+ scholarship funds; $500-$29K awards; Fox River Scholarship Center universal application; 300+ students/~$1M annually"
"260394674","Rusk County Community Foundation","Ladysmith","WI","https://projects.propublica.org/nonprofits/organizations/260394674","","","Rusk County Community Foundation Ladysmith WI; small community foundation"
"391935790","Stoughton Community Foundation Inc","Stoughton","WI","https://projects.propublica.org/nonprofits/organizations/391935790","","","Stoughton Community Foundation WI; small community foundation"
"391585271","The Stateline Community Foundation Inc","Beloit","WI","https://projects.propublica.org/nonprofits/organizations/391585271","","","Stateline Community Foundation Beloit WI; small community foundation"
"813816166","Three Lakes Community Foundation","Three Lakes","WI","https://projects.propublica.org/nonprofits/organizations/813816166","","","Three Lakes Community Foundation WI; small rural community foundation"
"391708484","Watertown Area Community Foundation","Watertown","WI","https://projects.propublica.org/nonprofits/organizations/391708484","","","Watertown Area Community Foundation WI; small community foundation"
"391969122","Waukesha County Community Foundation Inc","Waukesha","WI","https://projects.propublica.org/nonprofits/organizations/391969122","https://waukeshafoundation.org","https://waukeshafoundation.org/overview-scholarships/scholarship-offerings/","80+ scholarship funds; $1M+ awarded 2025; applications open January; serves Waukesha County"
"352232375","Waunakee Community Foundation Inc","Waunakee","WI","https://projects.propublica.org/nonprofits/organizations/352232375","","","Waunakee Community Foundation WI; small community foundation"
"391815260","Whitewater Community Foundation","Whitewater","WI","https://projects.propublica.org/nonprofits/organizations/391815260","","","Whitewater Community Foundation WI; small community foundation"
"300936977","Barbour County Community Foundation Inc","Belington","WV","https://projects.propublica.org/nonprofits/organizations/300936977","","","Barbour County Community Foundation Belington WV; small community foundation"
"310908698","Community Foundation For The Ohio Valley Inc","Wheeling","WV","https://projects.propublica.org/nonprofits/organizations/310908698","https://cfov.org","https://cfov.org/students/","70+ scholarship funds; 137 students/$276K awarded; 8-county service area; online common application; opens January"
"550724623","Community Foundation Of The Virginias Inc","Bluefield","WV","https://projects.propublica.org/nonprofits/organizations/550724623","https://cfvinc.org","https://cfvinc.org","$558K+ in scholarships annually; $5M+ returned since founding; Mercer County WV & Tazewell County VA; call 304-324-0222"
"550742377","Eastern West Virginia Community Foundation","Martinsburg","WV","https://projects.propublica.org/nonprofits/organizations/550742377","https://www.ewvcf.org","https://www.ewvcf.org/scholarships/","$100K+ in scholarships annually; Berkeley/Hampshire/Hardy/Jefferson/Morgan counties; online application; deadline Feb 27"
"550763800","Greater Greenbrier Valley Community Foundation","Lewisburg","WV","https://projects.propublica.org/nonprofits/organizations/550763800","","","Greater Greenbrier Valley Community Foundation Lewisburg WV; small community foundation"
"550748246","Parkersburg Area Community Foundation Inc","Parkersburg","WV","https://projects.propublica.org/nonprofits/organizations/550748246","https://pacfwv.com","https://pacfwv.com/initiatives/scholarships/apply-for-a-scholarship","190+ scholarships; 317 awarded/$667K in 2025; 11-county service area; universal application; deadline Feb 28"
"141917606","Pleasants Community Foundation Inc","Saint Marys","WV","https://projects.propublica.org/nonprofits/organizations/141917606","","","Pleasants Community Foundation Saint Marys WV; small community foundation"
"550687098","Tucker Community Foundation","Parsons","WV","https://projects.propublica.org/nonprofits/organizations/550687098","https://tuckerfoundationwv.org","https://tuckerfoundationwv.org","45+ scholarship funds; $500-$10K awards; 9-county service area; $109K+ awarded annually; apply at foundation offices in Parsons"
"830308856","Community Foundation Of Jackson Hole","Jackson","WY","https://projects.propublica.org/nonprofits/organizations/830308856","https://www.cfjacksonhole.org","https://www.cfjacksonhole.org/scholarships","250+ scholarships; $1M+ awarded annually; Teton County HS seniors; applications mid-Nov through mid-Jan"
"204230839","Convergence Community Foundation","Jackson Hole","WY","https://projects.propublica.org/nonprofits/organizations/204230839","","","Convergence Community Foundation Jackson Hole WY; limited web presence"
"830323573","Laramie Community Foundation","Laramie","WY","https://projects.propublica.org/nonprofits/organizations/830323573","","","Laramie Community Foundation WY; small community foundation"
"455089641","Moyer Community Foundation","Powell","WY","https://projects.propublica.org/nonprofits/organizations/455089641","","","Moyer Community Foundation Powell WY; small community foundation"
"932561480","Sheridan Community Foundation","Sheridan","WY","https://projects.propublica.org/nonprofits/organizations/932561480","https://sheridanwycommunityfoundation.org","","Sheridan Community Foundation WY; supports community through charitable giving; contact for scholarship info"
"830287513","Wyoming Community Foundation","Laramie","WY","https://projects.propublica.org/nonprofits/organizations/830287513","https://wycf.org","https://wycf.org/scholarships/","Statewide WY foundation; scholarships for graduating HS seniors and UW nursing students; awards notified by May 5"
